  27.40000,  32.99713,  33.03181,  32.95448,  32.60732,  31.33040
  27.50000,  33.00846,  33.04324,  32.96569,  32.61751,  31.33814
  27.60000,  33.01983,  33.05471,  32.97693,  32.62773,  31.34589
  27.70000,  33.03123,  33.06621,  32.98820,  32.63798,  31.35366
  27.80000,  33.04266,  33.07773,  32.99951,  32.64828,  31.36144
  27.90000,  33.05412,  33.08929,  33.01084,  32.65860,  31.36924
  28.00000,  33.06561,  33.10087,  33.02221,  32.66896,  31.37705
  28.10000,  33.07713,  33.11247,  33.03360,  32.67935,  31.38488
  28.20000,  33.08868,  33.12411,  33.04503,  32.68978,  31.39272
  28.30000,  33.10025,  33.13577,  33.05648,  32.70024,  31.40058
  28.40000,  33.11185,  33.14745,  33.06795,  32.71073,  31.40846
  28.50000,  33.12348,  33.15915,  33.07946,  32.72126,  31.41635
  28.60000,  33.13513,  33.17088,  33.09099,  32.73182,  31.42426
  28.70000,  33.14681,  33.18262,  33.10254,  32.74241,  31.43218
  28.80000,  33.15851,  33.19439,  33.11412,  32.75303,  31.44012
  28.90000,  33.17022,  33.20617,  33.12572,  32.76368,  31.44808
  29.00000,  33.18197,  33.21797,  33.13734,  32.77436,  31.45605
  29.10000,  33.19373,  33.22979,  33.14898,  32.78507,  31.46404
  29.20000,  33.20550,  33.24163,  33.16064,  32.79582,  31.47205
  29.30000,  33.21730,  33.25348,  33.17232,  32.80659,  31.48008
  29.40000,  33.22911,  33.26534,  33.18402,  32.81739,  31.48812
  29.50000,  33.24094,  33.27721,  33.19573,  32.82821,  31.49617
  29.60000,  33.25278,  33.28910,  33.20746,  32.83907,  31.50425
  29.70000,  33.26464,  33.30099,  33.21921,  32.84995,  31.51234
  29.80000,  33.27651,  33.31290,  33.23097,  32.86086,  31.52045
  29.90000,  33.28839,  33.32481,  33.24274,  32.87180,  31.52858
  30.00000,  33.30028,  33.33672,  33.25452,  32.88276,  31.53672
  30.10000,  33.31217,  33.34865,  33.26631,  32.89374,  31.54488
  30.20000,  33.32408,  33.36058,  33.27812,  32.90475,  31.55306
  30.30000,  33.33599,  33.37251,  33.28993,  32.91578,  31.56125
  30.40000,  33.34791,  33.38444,  33.30174,  32.92684,  31.56946
  30.50000,  33.35983,  33.39637,  33.31357,  32.93791,  31.57769
  30.60000,  33.37176,  33.40831,  33.32540,  32.94901,  31.58594
  30.70000,  33.38368,  33.42024,  33.33723,  32.96013,  31.59421
  30.80000,  33.39561,  33.43217,  33.34906,  32.97126,  31.60249
  30.90000,  33.40754,  33.44409,  33.36090,  32.98242,  31.61079
  31.00000,  33.41947,  33.45601,  33.37274,  32.99360,  31.61911
  31.10000,  33.43139,  33.46793,  33.38458,  33.00479,  31.62744
  31.20000,  33.44331,  33.47983,  33.39641,  33.01600,  31.63579
  31.30000,  33.45522,  33.49173,  33.40824,  33.02722,  31.64416
  31.40000,  33.46713,  33.50362,  33.42007,  33.03846,  31.65255
  31.50000,  33.47903,  33.51550,  33.43190,  33.04971,  31.66095
  31.60000,  33.49093,  33.52736,  33.44372,  33.06098,  31.66938
  31.70000,  33.50281,  33.53922,  33.45553,  33.07226,  31.67782
  31.80000,  33.51469,  33.55106,  33.46733,  33.08355,  31.68627
  31.90000,  33.52655,  33.56288,  33.47912,  33.09486,  31.69475
  32.00000,  33.53840,  33.57469,  33.49091,  33.10617,  31.70324
  32.10000,  33.55023,  33.58648,  33.50268,  33.11749,  31.71175
  32.20000,  33.56205,  33.59825,  33.51444,  33.12882,  31.72027
  32.30000,  33.57385,  33.61000,  33.52618,  33.14016,  31.72882
  32.40000,  33.58564,  33.62173,  33.53791,  33.15150,  31.73738
  32.50000,  33.59741,  33.63344,  33.54963,  33.16285,  31.74595
  32.60000,  33.60916,  33.64513,  33.56132,  33.17421,  31.75455
  32.70000,  33.62088,  33.65679,  33.57300,  33.18556,  31.76316
  32.80000,  33.63259,  33.66843,  33.58466,  33.19693,  31.77178
  32.90000,  33.64427,  33.68004,  33.59630,  33.20829,  31.78043
  33.00000,  33.65593,  33.69163,  33.60792,  33.21965,  31.78909
  33.10000,  33.66757,  33.70319,  33.61952,  33.23102,  31.79777
  33.20000,  33.67918,  33.71472,  33.63110,  33.24238,  31.80646
  33.30000,  33.69076,  33.72622,  33.64265,  33.25375,  31.81517
  33.40000,  33.70232,  33.73769,  33.65418,  33.26511,  31.82389
  33.50000,  33.71384,  33.74913,  33.66568,  33.27646,  31.83264
  33.60000,  33.72534,  33.76053,  33.67715,  33.28782,  31.84139
  33.70000,  33.73681,  33.77190,  33.68860,  33.29916,  31.85017
  33.80000,  33.74824,  33.78324,  33.70002,  33.31050,  31.85896
  33.90000,  33.75965,  33.79455,  33.71140,  33.32184,  31.86776
  34.00000,  33.77102,  33.80582,  33.72276,  33.33317,  31.87658
  34.10000,  33.78236,  33.81705,  33.73409,  33.34448,  31.88542
  34.20000,  33.79366,  33.82824,  33.74539,  33.35579,  31.89427
